Tipo de Reporte;Matricula;Aeródromo;Data;Hora ;Fase do Voo;Efeito no voo
QUASE COLISÃO;PTMEC;SBPV;05/03/2020;15:04;Subida;outros
COLISÃO;PRMYJ;SBVT;05/03/2020;18:40;Pouso;Nenhum
COLISÃO;PTTMB;SBCT;05/03/2020;07:15;Subida;Nenhum
COLISÃO;PRXBB;SBSR;05/03/2020;12:00;Subida;Nenhum
AVISTAMENTO;FAB3702;SBRP;05/03/2020;21:15;Decolagem;Nenhum
COLISÃO;;SBMT;05/03/2020;12:50;Revisão de pista;Não reportada
AVISTAMENTO;PSAEB;SBKP;05/03/2020;05:10;Revisão de pista;Nenhum
AVISTAMENTO;FAB1335;SBYS;05/03/2020;08:25;Aproximação;Nenhum
AVISTAMENTO;FAB1312;SBYS;05/03/2020;13:05;Aproximação;Nenhum
AVISTAMENTO;;SBCG;05/03/2020;08:40;Revisão de pista;Nenhum
QUASE COLISÃO;5652;SBSM;05/03/2020;15:40;Aproximação;outros
AVISTAMENTO;4001;SBES;05/03/2020;09:00;Aproximação;Nenhum
AVISTAMENTO;4001;SBES;05/03/2020;14:56;Aproximação;Nenhum
COLISÃO;;SBAR;04/03/2020;05:30;Revisão de pista;Não reportada
AVISTAMENTO;PROHN;SBME;04/03/2020;09:57;Pouso;Nenhum
AVISTAMENTO;PTOSO;SBBH;04/03/2020;10:29;Subida;Nenhum
AVISTAMENTO;;SBJD;04/03/2020;11:18;NBA;Nenhum
AVISTAMENTO;PTMES;SBBE;04/03/2020;13:18;Aproximação;Pouso de precaução
AVISTAMENTO;PRBIO;SBSP;04/03/2020;13:00;Pouso;Nenhum
COLISÃO;PTXPF;SBSV;04/03/2020;04:10;Decolagem;Nenhum
AVISTAMENTO;PRRLC;SBBP;04/03/2020;15:10;Aproximação;Nenhum
QUASE COLISÃO;PTMDN;SBBP;04/03/2020;15:00;Subida;outros
COLISÃO;;SBSP;04/03/2020;13:24;Revisão de pista;Nenhum
AVISTAMENTO;AZUL2745;SBBE;04/03/2020;15:48;Aproximação;Nenhum
COLISÃO;PRTGG;SWWM;04/03/2020;09:04;Pouso;Nenhum
AVISTAMENTO;FAB4834;SBAN;04/03/2020;13:10;Descida;Nenhum
COLISÃO;PRVBN;SBSP;04/03/2020;13:00;Decolagem;Não reportada
AVISTAMENTO;PTMEC;SBPV;04/03/2020;14:23;Aproximação;Nenhum
COLISÃO;PRYRF;SBRF;04/03/2020;17:46;Decolagem;Não reportada
COLISÃO;AZU5291;SBCP;04/03/2020;20:19;Decolagem;Não reportada
COLISÃO;;SBJP;04/03/2020;23:00;Revisão de pista;Não reportada
AVISTAMENTO;;SBSP;04/03/2020;16:31;Revisão de pista;Nenhum
COLISÃO;;SBSP;04/03/2020;16:31;Revisão de pista;Nenhum
AVISTAMENTO;PRAYN;SBSV;04/03/2020;02:54;Decolagem;Nenhum
AVISTAMENTO;PRCFX;SBCB;04/03/2020;13:18;Pouso;Nenhum
AVISTAMENTO;FAB2308;SBNT;04/03/2020;10:30;Aproximação;Nenhum
COLISÃO;PRTYA;SBSP;04/03/2020;16:24;Pouso;Nenhum
COLISÃO;PTTMD;SBVT;04/03/2020;17:15;Aproximação;Nenhum
COLISÃO;PRMBG;SBRP;04/03/2020;16:47;Subida;Nenhum
COLISÃO;PTMZZ;SBSV;04/03/2020;05:59;Decolagem;Nenhum
COLISÃO;;SBSV;04/03/2020;05:59;Revisão de pista;Não reportada
COLISÃO;PTMZZ;SBSP;04/03/2020;13:05;Decolagem;Nenhum
COLISÃO;PRGZH;SBGL;04/03/2020;09:56;Decolagem;Nenhum
AVISTAMENTO;;SBYS;04/03/2020;11:34;Aproximação;Nenhum
AVISTAMENTO;FAB4812;SBSC;04/03/2020;20:00;Pouso;outros
AVISTAMENTO;PTWZN;SWMW;04/03/2020;13:35;Estacionamento;Nenhum
AVISTAMENTO;FAB5928;SBPV;04/03/2020;11:50;Decolagem;Nenhum
COLISÃO;PRMBS;SBFZ;04/03/2020;04:15;Decolagem;Nenhum
AVISTAMENTO;;SBKP;04/03/2020;17:35;Revisão de pista;Nenhum
QUASE COLISÃO;PRGTN;SBCF;04/03/2020;21:34;Pouso;Nenhum
COLISÃO;PRAYG;SBRF;04/03/2020;08:56;Pouso;Nenhum
QUASE COLISÃO;FAB5527;SBSM;04/03/2020;13:40;Aproximação;outros
AVISTAMENTO;4001;SBES;04/03/2020;09:10;Decolagem;Nenhum
AVISTAMENTO;;SBGL;04/03/2020;07:00;Revisão de pista;Nenhum
AVISTAMENTO;;SBPB;03/03/2020;07:30;Estacionamento;Nenhum
AVISTAMENTO;I4725213;SBME;03/03/2020;10:00;Decolagem;Nenhum
AVISTAMENTO;;SBJD;03/03/2020;10:29;NBA;Nenhum
COLISÃO;SID9520;SBGO;03/03/2020;23:32;Decolagem;outros
AVISTAMENTO;PTVQW;SBUL;03/03/2020;12:21;Pouso;Nenhum
AVISTAMENTO;;SBGL;03/03/2020;06:30;Revisão de pista;Nenhum
AVISTAMENTO;;SBGL;03/03/2020;06:00;Decolagem;Nenhum
AVISTAMENTO;PRSET;SBME;03/03/2020;13:57;Pouso;Nenhum
QUASE COLISÃO;4839;SBAN;03/03/2020;13:05;Decolagem;Nenhum
COLISÃO;AZU2726;SBRF;03/03/2020;03:16;Pouso;Não reportada
QUASE COLISÃO;PRAAQ;SBRP;03/03/2020;20:07;Táxi;Nenhum
COLISÃO;PRXTC;SBGR;03/03/2020;18:25;Decolagem;Não reportada
COLISÃO;PRXTM;SBGR;03/03/2020;18:20;Decolagem;Nenhum
COLISÃO;PRGTQ;SBSV;03/03/2020;13:33;Inspeção de trânsito/intervoo;Não reportada
COLISÃO;PRGZQ;SBSV;03/03/2020;13:56;Pouso;Nenhum
AVISTAMENTO;2740;SBBV;03/03/2020;11:55;Decolagem;Nenhum
AVISTAMENTO;;SBMT;03/03/2020;12:40;Revisão de pista;Nenhum
COLISÃO;PRMBX;SBCT;03/03/2020;13:00;Pouso;Nenhum
COLISÃO;PRGZZ;SBSV;03/03/2020;16:00;Pouso;Nenhum
AVISTAMENTO;;SBYS;03/03/2020;10:13;Decolagem;Nenhum
AVISTAMENTO;;SBPS;03/03/2020;16:20;Revisão de pista;outros
QUASE COLISÃO;;SBBV;03/03/2020;13:10;Aproximação;Desestabilização na aproximação
COLISÃO;PTTMG;SBVT;03/03/2020;17:20;Pouso;Nenhum
AVISTAMENTO;FAB1389;SBYS;03/03/2020;14:40;Aproximação;Nenhum
COLISÃO;PRAYE;SBKP;03/03/2020;21:05;Decolagem;Nenhum
COLISÃO;PRAQA;SBRF;03/03/2020;21:15;Pouso;Nenhum
COLISÃO;PRYRR;SBBR;03/03/2020;00:35;Aproximação;Nenhum
AVISTAMENTO;7084;SBES;03/03/2020;13:00;Subida;Nenhum
AVISTAMENTO;FAB1868;SBYS;03/03/2020;11:05;Aproximação;Nenhum
COLISÃO;;SBBR;03/03/2020;06:49;Revisão de pista;Nenhum
AVISTAMENTO;;SBGL;03/03/2020;15:47;Revisão de pista;Nenhum
AVISTAMENTO;;SBGL;03/03/2020;15:47;Revisão de pista;Nenhum
AVISTAMENTO;;SBGL;03/03/2020;15:47;Revisão de pista;Nenhum
QUASE COLISÃO;4867;SBAN;02/03/2020;14:40;Aproximação;Nenhum
AVISTAMENTO;;SBCG;02/03/2020;08:10;Revisão de pista;Nenhum
AVISTAMENTO;4846;SBAN;02/03/2020;14:30;Aproximação;Nenhum
AVISTAMENTO;PTSHO;SBSL;02/03/2020;08:59;Decolagem;Nenhum
AVISTAMENTO;;SBJD;02/03/2020;08:38;NBA;Nenhum
AVISTAMENTO;PPNYC;SBKG;02/03/2020;09:25;Pouso;Nenhum
COLISÃO;PTMXJ;SBGR;02/03/2020;11:16;Decolagem;Nenhum
COLISÃO;;SBBR;02/03/2020;06:36;Revisão de pista;Não reportada
COLISÃO;PRGXT;SBGR;02/03/2020;07:43;Decolagem;Nenhum
COLISÃO;PPWSA;SBGO;02/03/2020;22:32;Decolagem;Pouso de precaução
COLISÃO;PRAYE;SBGL;02/03/2020;19:13;Decolagem;Não reportada
AVISTAMENTO;;SBJD;02/03/2020;15:07;NBA;Nenhum
COLISÃO;;SBGR;02/03/2020;11:58;Revisão de pista;Nenhum
AVISTAMENTO;;SBGL;02/03/2020;06:00;Revisão de pista;Nenhum
AVISTAMENTO;;SBGL;02/03/2020;16:30;Revisão de pista;Nenhum
AVISTAMENTO;;SBPV;02/03/2020;15:50;Decolagem;Nenhum
AVISTAMENTO;;SBPV;02/03/2020;15:50;Aproximação;Nenhum
AVISTAMENTO;;SBGL;02/03/2020;06:00;Revisão de pista;Nenhum
AVISTAMENTO;;SBSP;02/03/2020;11:24;Revisão de pista;Nenhum
AVISTAMENTO;;SBGL;02/03/2020;15:50;Revisão de pista;Nenhum
QUASE COLISÃO;FAB5652;SBSM;02/03/2020;10:00;Aproximação;Desestabilização na aproximação
AVISTAMENTO;PTSOK;SBMQ;02/03/2020;09:30;Aproximação;outros
AVISTAMENTO;FAB1441;SBYS;02/03/2020;12:05;Aproximação;Nenhum
COLISÃO;PRTKI;SBUL;02/03/2020;08:15;Decolagem;Nenhum
COLISÃO;PRAKL;SBCF;02/03/2020;09:00;Decolagem;Nenhum
COLISÃO;;SBSG;02/03/2020;17:45;Revisão de pista;Não reportada
AVISTAMENTO;PRAXY;SBFN;02/03/2020;12:35;Pouso;Nenhum
AVISTAMENTO;;SBSG;02/03/2020;17:45;Táxi;Nenhum
COLISÃO;PRAXB;SBTT;02/03/2020;19:00;Decolagem;Nenhum
AVISTAMENTO;;SBPJ;01/03/2020;10:05;Pouso;Nenhum
AVISTAMENTO;;SBGL;01/03/2020;06:05;Decolagem;Nenhum
AVISTAMENTO;;SBGL;01/03/2020;07:05;Pouso;Nenhum
AVISTAMENTO;;SBLO;01/03/2020;15:09;Revisão de pista;outros
AVISTAMENTO;;SBBH;01/03/2020;11:36;Aproximação;Não reportada
AVISTAMENTO;PPADV;SBBH;01/03/2020;12:30;Decolagem;Nenhum
AVISTAMENTO;;SBSP;01/03/2020;10:00;Revisão de pista;Nenhum
COLISÃO;GLO9045;SBFI;01/03/2020;00:15;Decolagem;Nenhum
AVISTAMENTO;;SBGL;01/03/2020;17:50;Revisão de pista;Nenhum
COLISÃO;PRMYV;SBEG;01/03/2020;05:09;Pouso;Não reportada
COLISÃO;PRMHX;SBSL;01/03/2020;17:00;Subida;Nenhum
AVISTAMENTO;;SBMT;01/03/2020;12:55;Revisão de pista;Nenhum
