Tipo de Reporte;Matricula;Aeródromo;Data;Hora ;Fase do Voo;Efeito no voo
QUASE COLISÃO;GLO1424;SBCY;13/11/2019;22:17;Pouso;Nenhum
AVISTAMENTO;1341;SBYS;13/11/2019;10:00;Decolagem;Não reportada
COLISÃO;FAB1891;SBYS;13/11/2019;07:20;Decolagem;Pouso de precaução
COLISÃO;PRAXZ;SBCT;13/11/2019;01:08;Pouso;Nenhum
COLISÃO;PRGGT;SBBE;13/11/2019;02:44;Pouso;Nenhum
AVISTAMENTO;;SBSP;13/11/2019;17:11;Revisão de pista;Nenhum
COLISÃO;PRGTL;SBSP;13/11/2019;06:56;Pouso;Nenhum
QUASE COLISÃO;FAB1414;SBYS;13/11/2019;10:00;Decolagem;outros
COLISÃO;PRGGL;SBBR;13/11/2019;06:33;Pouso;Nenhum
AVISTAMENTO;;SBMI;13/11/2019;17:00;Revisão de pista;Nenhum
AVISTAMENTO;;SBLO;13/11/2019;17:55;Revisão de pista;Não reportada
AVISTAMENTO;5039;SBIL;13/11/2019;16:00;Aproximação;Nenhum
AVISTAMENTO;5046;SBIL;13/11/2019;11:00;Aproximação;Nenhum
AVISTAMENTO;5046;SDIY;13/11/2019;13:00;Aproximação;Nenhum
AVISTAMENTO;5046;SBAR;13/11/2019;15:00;Aproximação;Nenhum
QUASE COLISÃO;5048;SBIL;13/11/2019;10:30;Aproximação;outros
QUASE COLISÃO;5043;SBAR;13/11/2019;14:30;Aproximação;outros
QUASE COLISÃO;5043;SDIY;13/11/2019;11:00;Aproximação;outros
AVISTAMENTO;5043;SBIL;13/11/2019;09:00;Aproximação;Nenhum
QUASE COLISÃO;5054;SBES;13/11/2019;18:00;Aproximação;outros
AVISTAMENTO;;SBES;13/11/2019;11:00;Aproximação;Nenhum
AVISTAMENTO;;SBES;13/11/2019;10:15;Subida;Nenhum
AVISTAMENTO;;SBES;13/11/2019;09:00;Subida;Nenhum
AVISTAMENTO;;SBES;13/11/2019;10:00;Subida;Nenhum
AVISTAMENTO;;SBES;13/11/2019;14:00;Subida;Nenhum
AVISTAMENTO;;SBES;13/11/2019;13:30;Subida;Nenhum
AVISTAMENTO;;SBCB;12/11/2019;11:36;Revisão de pista;Nenhum
COLISÃO;PRMYK;SBBE;12/11/2019;02:07;Pouso;Nenhum
AVISTAMENTO;PRGXD;SBPA;12/11/2019;07:57;Decolagem;Não reportada
COLISÃO;TAM3910;SBSP;12/11/2019;08:41;Decolagem;Não reportada
AVISTAMENTO;;SBBE;12/11/2019;09:55;Pouso;Nenhum
AVISTAMENTO;7108;SBSC;12/11/2019;16:53;Decolagem;Nenhum
AVISTAMENTO;5901;SBNT;12/11/2019;11:00;NBA;Nenhum
AVISTAMENTO;;SBSP;12/11/2019;16:26;Revisão de pista;Nenhum
AVISTAMENTO;;SBYS;12/11/2019;16:45;Táxi;Não reportada
COLISÃO;;SBSP;12/11/2019;08:41;Decolagem;Nenhum
COLISÃO;PRGGT;SBBE;12/11/2019;23:50;Táxi;Nenhum
AVISTAMENTO;;SBMI;12/11/2019;06:00;Revisão de pista;Nenhum
AVISTAMENTO;;SBBE;12/11/2019;08:29;Revisão de pista;Nenhum
COLISÃO;PRGGE;SBPA;12/11/2019;22:05;Pouso;Nenhum
AVISTAMENTO;;SBES;12/11/2019;10:00;Aproximação;Nenhum
AVISTAMENTO;;SBES;12/11/2019;10:00;Aproximação;Nenhum
AVISTAMENTO;;SBES;12/11/2019;10:00;Pouso;Nenhum
AVISTAMENTO;;SBES;12/11/2019;09:00;Aproximação;Nenhum
AVISTAMENTO;;SBES;12/11/2019;10:00;Aproximação;Nenhum
AVISTAMENTO;;SBES;12/11/2019;10:00;Aproximação;Nenhum
AVISTAMENTO;;SBES;12/11/2019;09:00;Aproximação;Nenhum
AVISTAMENTO;;SBES;12/11/2019;08:00;Subida;Nenhum
AVISTAMENTO;;SBES;12/11/2019;08:30;Subida;Nenhum
AVISTAMENTO;;SBES;12/11/2019;14:00;Subida;Nenhum
AVISTAMENTO;;SBES;12/11/2019;15:00;Subida;Nenhum
AVISTAMENTO;;SBES;12/11/2019;10:15;Subida;Nenhum
COLISÃO;PRGEQ;SBCH;11/11/2019;06:52;Pouso;Nenhum
AVISTAMENTO;;SBSJ;11/11/2019;07:30;Revisão de pista;Nenhum
AVISTAMENTO;PTRAY;SBBE;11/11/2019;08:56;Aproximação;Nenhum
AVISTAMENTO;AZU5316;SBSL;11/11/2019;08:44;Decolagem;Nenhum
AVISTAMENTO;PRXBB;SBBR;11/11/2019;07:00;Subida;Nenhum
AVISTAMENTO;PRBOC;SBBH;11/11/2019;12:03;Aproximação;Nenhum
COLISÃO;;SBBR;11/11/2019;07:35;Revisão de pista;Não reportada
COLISÃO;PTTMC;SBRJ;11/11/2019;16:55;Subida;Nenhum
AVISTAMENTO;PRSEO;SBME;11/11/2019;10:40;Pouso;Nenhum
QUASE COLISÃO;FAB2803;SBTS;11/11/2019;09:00;Pouso;Desestabilização na aproximação
QUASE COLISÃO;4873;SBMN;11/11/2019;11:00;Aproximação;Nenhum
AVISTAMENTO;PRAYL;SBPA;11/11/2019;09:58;Decolagem;Não reportada
AVISTAMENTO;FAB8763;SBNT;11/11/2019;15:15;Aproximação;Nenhum
COLISÃO;GLO2046;SBCZ;11/11/2019;12:18;Pouso;Nenhum
AVISTAMENTO;;SBPA;11/11/2019;14:25;Revisão de pista;Nenhum
AVISTAMENTO;;SBRF;11/11/2019;16:00;Revisão de pista;Nenhum
AVISTAMENTO;4846;SBAN;11/11/2019;11:45;Descida;Nenhum
AVISTAMENTO;;SBSP;11/11/2019;09:21;Revisão de pista;Nenhum
AVISTAMENTO;;SBSP;11/11/2019;16:58;Revisão de pista;Nenhum
COLISÃO;PTXPL;SBBR;11/11/2019;20:30;Decolagem;Nenhum
QUASE COLISÃO;2734;SBMN;11/11/2019;09:00;Decolagem;Nenhum
COLISÃO;PRGTO;SBLO;11/11/2019;13:34;Decolagem;Nenhum
QUASE COLISÃO;5901;SBNT;11/11/2019;10:30;NBA;Nenhum
AVISTAMENTO;;SBMT;11/11/2019;12:50;Revisão de pista;Nenhum
COLISÃO;PRMBQ;SBSR;11/11/2019;20:00;Pouso;Nenhum
QUASE COLISÃO;;SBYS;11/11/2019;07:51;Pouso;Não reportada
COLISÃO;PRAUP;SBRJ;11/11/2019;11:41;Decolagem;Nenhum
COLISÃO;PRVBX;SBCZ;11/11/2019;14:00;Pouso;Nenhum
COLISÃO;PRPJN;SBKP;11/11/2019;21:16;Pouso;Nenhum
COLISÃO;6550;SBSC;11/11/2019;18:00;Pouso;Nenhum
QUASE COLISÃO;FAB1885;SBYS;11/11/2019;12:00;Decolagem;Nenhum
AVISTAMENTO;PRAYJ;SBKP;11/11/2019;16:56;Táxi;Nenhum
COLISÃO;PRGXQ;SBGR;11/11/2019;01:07;Revisão de pista;Não reportada
COLISÃO;;SBFL;11/11/2019;14:00;Inspeção de trânsito/intervoo;Não reportada
AVISTAMENTO;;SBES;11/11/2019;08:00;Subida;Nenhum
AVISTAMENTO;;SBES;11/11/2019;10:30;Subida;Nenhum
AVISTAMENTO;;SBES;11/11/2019;14:30;Subida;Nenhum
AVISTAMENTO;;SBES;11/11/2019;09:45;Subida;Nenhum
AVISTAMENTO;;SBRF;10/11/2019;16:00;Revisão de pista;Nenhum
AVISTAMENTO;AZU5317;SBBE;10/11/2019;12:48;Aproximação;Nenhum
AVISTAMENTO;CSTOG;SBSG;10/11/2019;23:35;Táxi;Nenhum
COLISÃO;;SBFL;10/11/2019;06:53;Revisão de pista;Não reportada
AVISTAMENTO;;SBSP;10/11/2019;15:49;Revisão de pista;Nenhum
AVISTAMENTO;;SBSP;10/11/2019;08:37;Revisão de pista;Nenhum
COLISÃO;PTXPO;SBPA;10/11/2019;19:59;Pouso;Nenhum
AVISTAMENTO;PRCGN;SBCB;10/11/2019;17:18;Decolagem;Nenhum
AVISTAMENTO;FAB1393;SBYS;10/11/2019;12:26;Pouso;Nenhum
COLISÃO;PRGGX;SBBE;10/11/2019;05:25;Pouso;Nenhum
AVISTAMENTO;3033;SBES;10/11/2019;10:30;NBA;Nenhum
COLISÃO;PRAXI;SBPA;10/11/2019;09:00;Decolagem;Nenhum
COLISÃO;PRAYN;SBCF;10/11/2019;20:36;Aproximação;Nenhum
AVISTAMENTO;5054;SBES;10/11/2019;08:30;Aproximação;outros
COLISÃO;CSTUM;SBGR;10/11/2019;17:14;Decolagem;Não reportada
AVISTAMENTO;5046;SNTF;10/11/2019;11:30;Aproximação;Nenhum
QUASE COLISÃO;5048;SBPS;10/11/2019;11:00;Cruzeiro;outros
AVISTAMENTO;5051;SNTF;10/11/2019;12:00;Aproximação;Nenhum
AVISTAMENTO;;SBES;10/11/2019;10:00;Aproximação;Nenhum
AVISTAMENTO;;SBES;10/11/2019;10:00;Aproximação;Nenhum
AVISTAMENTO;;SBES;10/11/2019;09:00;Aproximação;Nenhum
AVISTAMENTO;;SBES;10/11/2019;08:30;Subida;Nenhum
AVISTAMENTO;1379;SBUL;09/11/2019;10:18;Decolagem;Nenhum
AVISTAMENTO;PRULD;SBUL;09/11/2019;10:43;Decolagem;Nenhum
AVISTAMENTO;PROTC;SBUL;09/11/2019;10:40;Decolagem;Nenhum
AVISTAMENTO;1752;SBBE;09/11/2019;11:53;Aproximação;Nenhum
AVISTAMENTO;;SBSJ;09/11/2019;08:45;Táxi;Nenhum
AVISTAMENTO;PRPAB;SBBH;09/11/2019;10:45;Aproximação;Nenhum
COLISÃO;;SBSP;09/11/2019;10:38;Revisão de pista;Nenhum
AVISTAMENTO;;SBSP;09/11/2019;10:27;Revisão de pista;Nenhum
COLISÃO;PTMXO;SBCT;09/11/2019;09:26;Decolagem;Nenhum
COLISÃO;PRMYT;SBFL;09/11/2019;08:17;Pouso;Nenhum
AVISTAMENTO;;SBSP;09/11/2019;15:51;Revisão de pista;Nenhum
AVISTAMENTO;;SBCF;09/11/2019;14:25;Revisão de pista;Nenhum
COLISÃO;PRMYA;SBBR;09/11/2019;20:00;Decolagem;Nenhum
COLISÃO;PRMYK;SBBR;09/11/2019;18:41;Pouso;Nenhum
COLISÃO;PRMHK;SBTE;09/11/2019;06:00;Aproximação;Nenhum
COLISÃO;PTTMG;SBSP;09/11/2019;15:51;Aproximação;Nenhum
COLISÃO;PRGEJ;SBFL;09/11/2019;14:26;Pouso;Nenhum
COLISÃO;PRAQM;SBCA;09/11/2019;07:33;Decolagem;Nenhum
COLISÃO;PRAQI;SBCA;09/11/2019;16:11;Decolagem;Nenhum
AVISTAMENTO;FAB2335;SBKP;09/11/2019;14:34;Decolagem;Nenhum
AVISTAMENTO;PTMOC;SBGR;09/11/2019;14:52;Decolagem;Nenhum
AVISTAMENTO;5039;SBCP;09/11/2019;09:00;Aproximação;Nenhum
AVISTAMENTO;5039;SBCP;09/11/2019;08:50;Aproximação;Nenhum
QUASE COLISÃO;5043;SBCP;09/11/2019;09:50;Aproximação;outros
AVISTAMENTO;5048;SBVT;09/11/2019;11:15;Aproximação;Nenhum
AVISTAMENTO;5048;SABCP;09/11/2019;09:40;Aproximação;Nenhum
AVISTAMENTO;5048;SBCP;09/11/2019;09:40;Aproximação;Nenhum
AVISTAMENTO;5051;SBCP;09/11/2019;11:15;Aproximação;Nenhum
AVISTAMENTO;5046;SBCP;09/11/2019;09:00;Cruzeiro;Nenhum
QUASE COLISÃO;5046;SBCP;09/11/2019;09:15;Aproximação;outros
AVISTAMENTO;;SBES;09/11/2019;09:00;Subida;Nenhum
AVISTAMENTO;;SBUL;08/11/2019;08:08;Decolagem;Nenhum
COLISÃO;PRXBB;SBPA;08/11/2019;15:10;Pouso;outros
AVISTAMENTO;4308;SBRP;08/11/2019;03:55;Táxi;Nenhum
COLISÃO;;SBZM;08/11/2019;08:30;Revisão de pista;Não reportada
QUASE COLISÃO;FAB4825;SBAN;08/11/2019;13:40;Aproximação;Nenhum
AVISTAMENTO;PRYRI;SBPA;08/11/2019;19:28;Pouso;Nenhum
QUASE COLISÃO;FAB4825;SBAN;08/11/2019;14:35;Aproximação;Nenhum
COLISÃO;PRMTQ;SBCA;08/11/2019;12:12;Descida;Nenhum
COLISÃO;;SBSP;08/11/2019;10:06;Revisão de pista;Nenhum
COLISÃO;;SBJC;08/11/2019;11:05;Revisão de pista;Nenhum
AVISTAMENTO;;SBSP;08/11/2019;17:50;Revisão de pista;Nenhum
AVISTAMENTO;;SBSP;08/11/2019;09:57;Revisão de pista;Nenhum
COLISÃO;PRGXU;SBBR;08/11/2019;08:20;Pouso;Nenhum
AVISTAMENTO;;SBCR;08/11/2019;11:30;Revisão de pista;Nenhum
AVISTAMENTO;;SBCR;08/11/2019;11:30;Revisão de pista;Nenhum
COLISÃO;PRAXY;SBRD;08/11/2019;01:47;Aproximação;Nenhum
COLISÃO;PRMBZ;SBSJ;08/11/2019;20:45;Decolagem;Nenhum
AVISTAMENTO;;SBMI;08/11/2019;06:00;Revisão de pista;Nenhum
COLISÃO;PRXBB;SBPA;08/11/2019;18:10;Descida;outros
AVISTAMENTO;;SBES;08/11/2019;10:00;Aproximação;Nenhum
AVISTAMENTO;;SBES;08/11/2019;08:30;Subida;Nenhum
AVISTAMENTO;;SBES;08/11/2019;09:30;Subida;Nenhum
AVISTAMENTO;;SBES;08/11/2019;10:30;Subida;Nenhum
AVISTAMENTO;;SBES;08/11/2019;15:00;Subida;Nenhum
AVISTAMENTO;;SBES;08/11/2019;14:00;Subida;Nenhum
COLISÃO;;SBCT;07/11/2019;01:20;Revisão de pista;Nenhum
AVISTAMENTO;;SBCB;07/11/2019;08:58;Revisão de pista;Nenhum
AVISTAMENTO;;SBGO;07/11/2019;14:50;Estacionamento;Nenhum
COLISÃO;PRAYG;SBJA;07/11/2019;03:46;Pouso;Nenhum
COLISÃO;PRATV;SBZM;07/11/2019;20:25;Pouso;Nenhum
COLISÃO;;SBBR;07/11/2019;06:58;Revisão de pista;Nenhum
AVISTAMENTO;;SBSP;07/11/2019;15:11;Revisão de pista;Nenhum
AVISTAMENTO;;SBSP;07/11/2019;09:44;Revisão de pista;Nenhum
COLISÃO;;SBFI;07/11/2019;10:40;Revisão de pista;Não reportada
AVISTAMENTO;PROHQ;SBME;07/11/2019;09:47;Decolagem;Nenhum
AVISTAMENTO;AZU5120;SBBE;07/11/2019;12:42;Aproximação;Nenhum
COLISÃO;PRYRI;SBFI;07/11/2019;10:49;Táxi;Nenhum
QUASE COLISÃO;FAB7109;SBSC;07/11/2019;10:40;Aproximação;Desestabilização na aproximação
AVISTAMENTO;;SBMT;07/11/2019;11:00;Táxi;Nenhum
AVISTAMENTO;;SBCB;07/11/2019;11:23;Revisão de pista;Nenhum
AVISTAMENTO;;SBCB;07/11/2019;08:58;Revisão de pista;Nenhum
COLISÃO;PTMZT;SBJA;07/11/2019;17:52;Pouso;Nenhum
COLISÃO;PRMAQ;SBGR;07/11/2019;00:40;Subida;Nenhum
COLISÃO;PRTKK;SBSR;07/11/2019;19:05;Decolagem;Não reportada
COLISÃO;PRAKB;SBUR;07/11/2019;23:25;Pouso;Nenhum
COLISÃO;PRANZ;LPPT;07/11/2019;06:12;Decolagem;Nenhum
AVISTAMENTO;5054;SBES;07/11/2019;15:30;Aproximação;Nenhum
QUASE COLISÃO;5054;SBES;07/11/2019;13:00;Aproximação;outros
AVISTAMENTO;5051;SBES;07/11/2019;15:00;Decolagem;outros
AVISTAMENTO;;SBMI;07/11/2019;06:00;Revisão de pista;Nenhum
COLISÃO;PTXPN;SBBR;07/11/2019;09:49;Pouso;Nenhum
AVISTAMENTO;;SBES;07/11/2019;08:00;Subida;Nenhum
AVISTAMENTO;;SBES;07/11/2019;10:15;Subida;Nenhum
AVISTAMENTO;;SBES;07/11/2019;10:15;Subida;Nenhum
AVISTAMENTO;;SBES;07/11/2019;13:15;Subida;Nenhum
AVISTAMENTO;;SBES;07/11/2019;14:30;Subida;Nenhum
AVISTAMENTO;;SBES;07/11/2019;08:00;Subida;Nenhum
COLISÃO;;SBCG;07/11/2019;22:31;Revisão de pista;Não reportada
COLISÃO;TAM9006;SBJP;06/11/2019;19:51;Decolagem;Nenhum,outros
COLISÃO;PRMAQ;SBSV;06/11/2019;22:54;Pouso;Nenhum
AVISTAMENTO;N1022;SBES;06/11/2019;16:00;Aproximação;Nenhum
AVISTAMENTO;AZU2530;SBUR;06/11/2019;02:35;Pouso;Nenhum
AVISTAMENTO;N1008;SBES;06/11/2019;16:00;Aproximação;Nenhum
AVISTAMENTO;;SBSP;06/11/2019;10:00;Revisão de pista;Nenhum
AVISTAMENTO;;SBSP;06/11/2019;16:53;Revisão de pista;Nenhum
AVISTAMENTO;7104;SBES;06/11/2019;10:00;Decolagem;Nenhum
AVISTAMENTO;PRGUK;SBPA;06/11/2019;08:00;Decolagem;Nenhum
AVISTAMENTO;PPBCA;SBBH;06/11/2019;11:45;Descida;Nenhum
COLISÃO;PTMXH;SBGR;06/11/2019;09:34;Decolagem;Nenhum
COLISÃO;PTORI;SBNM;06/11/2019;12:00;Táxi;Decolagem abortada
AVISTAMENTO;PRSEO;SBME;06/11/2019;07:34;Decolagem;Nenhum
AVISTAMENTO;PRBEA;SBBH;06/11/2019;10:58;Decolagem;Nenhum
COLISÃO;;SBPJ;06/11/2019;12:00;Revisão de pista;Não reportada
COLISÃO;PRMHM;SBUL;06/11/2019;07:50;Subida;Pouso de precaução
AVISTAMENTO;PREFX;SBCB;06/11/2019;15:52;Pouso;Nenhum
AVISTAMENTO;;SBCB;06/11/2019;10:19;Revisão de pista;Nenhum
COLISÃO;PRGYD;SBBR;06/11/2019;00:17;Pouso;Nenhum
COLISÃO;PRGTJ;SBGR;06/11/2019;03:30;Pouso;Nenhum
AVISTAMENTO;;SBCR;06/11/2019;07:30;Revisão de pista;Nenhum
COLISÃO;;SBKP;06/11/2019;17:36;Revisão de pista;Nenhum
AVISTAMENTO;1008;SBES;06/11/2019;10:00;Aproximação;Nenhum
COLISÃO;PTTMG;SBGR;06/11/2019;17:11;Pouso;Nenhum
AVISTAMENTO;;SBES;06/11/2019;09:30;Decolagem;Nenhum
AVISTAMENTO;;SBES;06/11/2019;14:30;Decolagem;Nenhum
AVISTAMENTO;;SBES;06/11/2019;10:30;Decolagem;Nenhum
AVISTAMENTO;PRMHZ;SBGR;05/11/2019;17:00;Aproximação;Nenhum
COLISÃO;PRAQL;SBRF;05/11/2019;17:05;Pouso;Nenhum
COLISÃO;PRTKK;SBAE;05/11/2019;23:20;Pouso;Nenhum
COLISÃO;;SBBR;05/11/2019;19:10;Revisão de pista;Não reportada
COLISÃO;;SBBR;05/11/2019;01:20;Revisão de pista;Não reportada
AVISTAMENTO;PRAYI;SBKP;05/11/2019;02:50;Revisão de pista;Nenhum
AVISTAMENTO;AZU2768;SBPA;05/11/2019;05:39;Pouso;Nenhum
QUASE COLISÃO;5039;SBES;05/11/2019;14:30;Aproximação;outros
COLISÃO;PRYRT;SBRF;05/11/2019;17:51;Decolagem;Não reportada
AVISTAMENTO;PPGXN;SBBP;05/11/2019;15:00;Aproximação;Nenhum
COLISÃO;1911;SBYS;05/11/2019;11:20;Decolagem;Decolagem abortada
COLISÃO;1017;SBES;05/11/2019;09:40;Pouso;Pouso de precaução
COLISÃO;2853;SBAN;05/11/2019;18:10;Pouso;Nenhum
AVISTAMENTO;2853;SBAN;05/11/2019;17:40;Aproximação;Nenhum
COLISÃO;;SBPJ;05/11/2019;13:45;Revisão de pista;Não reportada
COLISÃO;;SBPJ;05/11/2019;13:40;Revisão de pista;Nenhum
COLISÃO;PPIBR;SBPO;05/11/2019;09:25;Pouso;Nenhum
COLISÃO;PRMCF;SBUR;05/11/2019;20:17;Pouso;Nenhum
AVISTAMENTO;;SBBE;05/11/2019;09:30;Decolagem;Nenhum
COLISÃO;1017;SBES;05/11/2019;09:40;Táxi;Nenhum
AVISTAMENTO;2853;SBAN;05/11/2019;17:54;Aproximação;Nenhum
AVISTAMENTO;PTMXJ;SBPA;05/11/2019;10:03;Decolagem;Não reportada
AVISTAMENTO;PRMHZ;SBGR;05/11/2019;17:00;Aproximação;Nenhum
AVISTAMENTO;1965;SBYS;05/11/2019;16:30;Táxi;Nenhum
AVISTAMENTO;PRBBD;SBRJ;05/11/2019;14:00;Aproximação;Nenhum
AVISTAMENTO;1893;SBYS;05/11/2019;14:55;Estacionamento;Nenhum
AVISTAMENTO;PRMHZ;SBGR;05/11/2019;17:00;Aproximação;Nenhum
AVISTAMENTO;PRGIH;SBFI;05/11/2019;16:51;Estacionamento;Nenhum
COLISÃO;PRAXU;SBFL;05/11/2019;23:20;Pouso;Nenhum
AVISTAMENTO;;SBFL;05/11/2019;12:13;Revisão de pista;Não reportada
AVISTAMENTO;;SBES;05/11/2019;08:00;Subida;Nenhum
AVISTAMENTO;;SBES;05/11/2019;10:30;Cruzeiro;Nenhum
AVISTAMENTO;;SBES;05/11/2019;13:30;Subida;Nenhum
AVISTAMENTO;;SBES;05/11/2019;10:15;Decolagem;Nenhum
AVISTAMENTO;;SBES;05/11/2019;08:00;Decolagem;Nenhum
QUASE COLISÃO;FAB1386;SBYS;05/11/2019;11:20;Aproximação;Nenhum
AVISTAMENTO;;SBFI;04/11/2019;19:07;Decolagem;outros
AVISTAMENTO;;SBMT;04/11/2019;13:02;Revisão de pista;Nenhum
COLISÃO;PRYRV;SBCY;04/11/2019;19:15;Aproximação;Nenhum
COLISÃO;4825;SBAN;04/11/2019;16:55;Aproximação;Desestabilização na aproximação
QUASE COLISÃO;;SBSV;04/11/2019;14:15;Aproximação;Nenhum
AVISTAMENTO;7109;SBBE;04/11/2019;08:00;Decolagem;Nenhum
AVISTAMENTO;PRMBO;SBCF;04/11/2019;22:20;Aproximação;Nenhum
COLISÃO;PRACB;SBUL;04/11/2019;19:45;Pouso;Nenhum
AVISTAMENTO;PRAXO;SBTE;04/11/2019;09:00;Decolagem;Nenhum
COLISÃO;;SBSV;04/11/2019;15:20;Revisão de pista;Não reportada
AVISTAMENTO;;SBSP;04/11/2019;15:30;Revisão de pista;Nenhum
COLISÃO;PRAPH;SBJC;04/11/2019;09:19;Decolagem;Não reportada
COLISÃO;PTMZT;SBGL;04/11/2019;07:30;Aproximação;Nenhum
COLISÃO;;SBBR;04/11/2019;06:55;Revisão de pista;Não reportada
AVISTAMENTO;PRYYF;SBBE;04/11/2019;12:32;Aproximação;Nenhum
COLISÃO;FAB2320;SBSC;04/11/2019;09:43;Decolagem;Nenhum
AVISTAMENTO;PRGTR;SBSV;04/11/2019;10:02;Pouso;Nenhum
QUASE COLISÃO;5043;MACAé;04/11/2019;11:30;Pouso;outros
AVISTAMENTO;;SBES;04/11/2019;09:00;Subida;Nenhum
AVISTAMENTO;;SBES;04/11/2019;10:00;Cruzeiro;Nenhum
AVISTAMENTO;;SBES;04/11/2019;13:30;Aproximação;Nenhum
AVISTAMENTO;;SBES;04/11/2019;10:15;Subida;Nenhum
COLISÃO;;SBCG;04/11/2019;23:55;Revisão de pista;Não reportada
COLISÃO;PRMBR;SBSJ;03/11/2019;14:10;Pouso;Nenhum
AVISTAMENTO;PRAQE;SBZM;03/11/2019;20:00;Táxi;Nenhum
COLISÃO;;SBGO;03/11/2019;19:53;Pouso;Nenhum
COLISÃO;PTMZY;SBBR;03/11/2019;20:00;Subida;Nenhum
COLISÃO;TAM3063;SBGO;03/11/2019;19:39;Pouso;Nenhum
AVISTAMENTO;PRRMI;SBJI;03/11/2019;13:38;Subida;Nenhum
AVISTAMENTO;;SBSP;03/11/2019;10:12;Revisão de pista;Nenhum
AVISTAMENTO;;SBMI;03/11/2019;15:00;Revisão de pista;Nenhum
AVISTAMENTO;;SBBE;03/11/2019;15:00;Revisão de pista;Nenhum
AVISTAMENTO;PRAQJ;SBZM;02/11/2019;10:25;Pouso;Nenhum
COLISÃO;PRAQJ;SBUL;02/11/2019;06:03;Decolagem;Nenhum
AVISTAMENTO;PRAUI;SBMA;02/11/2019;03:00;Estacionamento;Nenhum
COLISÃO;HP1712;SBBR;02/11/2019;23:59;Pouso;Nenhum
AVISTAMENTO;;SBSP;02/11/2019;10:13;Revisão de pista;Nenhum
COLISÃO;PRAUN;SBCT;02/11/2019;18:53;Inspeção de trânsito/intervoo;Nenhum
AVISTAMENTO;;SBMI;02/11/2019;06:00;Revisão de pista;Nenhum
COLISÃO;PRMYC;SBBR;01/11/2019;18:49;Decolagem;Nenhum
QUASE COLISÃO;FAB2015;SBAF;01/11/2019;09:00;Decolagem;outros
COLISÃO;2341;SSST;01/11/2019;12:15;Decolagem;Nenhum
COLISÃO;PRYRT;SBEG;01/11/2019;08:18;Pouso;Nenhum
AVISTAMENTO;;SBKP;01/11/2019;22:35;Revisão de pista;Nenhum
COLISÃO;PRAXX;SBCY;01/11/2019;12:25;Aproximação;Nenhum
AVISTAMENTO;5046;SBES;01/11/2019;11:40;Aproximação;outros
AVISTAMENTO;PREAE;SBME;01/11/2019;11:28;Pouso;Nenhum
QUASE COLISÃO;5039;SBES;01/11/2019;11:40;Aproximação;outros
QUASE COLISÃO;5051;SBES;01/11/2019;12:30;Decolagem;outros
AVISTAMENTO;1969;SBYS;01/11/2019;15:10;Estacionamento;Nenhum
COLISÃO;PRMBA;SBFR;01/11/2019;02:45;Pouso;Nenhum
AVISTAMENTO;;SBBH;01/11/2019;08:40;Aproximação;Nenhum
AVISTAMENTO;PPBER;SBKP;01/11/2019;01:36;Pouso;Nenhum
AVISTAMENTO;FAB1414;SBYS;01/11/2019;08:45;Decolagem;outros
AVISTAMENTO;;SBSP;01/11/2019;11:39;Revisão de pista;Nenhum
AVISTAMENTO;PRFFD;SSGB;01/11/2019;15:20;Decolagem;Nenhum
COLISÃO;PRGGJ;SBRB;01/11/2019;22:40;Pouso;Nenhum
COLISÃO;;SBEG;01/11/2019;07:13;Pouso;Não reportada
COLISÃO;5504;SBSM;01/11/2019;18:15;Pouso;outros
AVISTAMENTO;;SBSP;01/11/2019;15:59;Revisão de pista;Nenhum
AVISTAMENTO;5539;SBSM;01/11/2019;09:15;Estacionamento;Nenhum
COLISÃO;PRGEI;SBFN;01/11/2019;16:20;Decolagem;Nenhum
QUASE COLISÃO;FAB5523;SBSM;01/11/2019;08:20;Aproximação;Desestabilização na aproximação
QUASE COLISÃO;5043;MACAé;01/11/2019;11:15;Aproximação;outros
QUASE COLISÃO;5043;MACAé;01/11/2019;11:00;Decolagem;outros
QUASE COLISÃO;5048;SBME;01/11/2019;11:30;Aproximação;outros
QUASE COLISÃO;5039;SBCP;01/11/2019;11:30;Aproximação;outros
QUASE COLISÃO;5039;SBCP;01/11/2019;10:40;Aproximação;outros
AVISTAMENTO;;SBES;01/11/2019;08:00;Aproximação;Nenhum
AVISTAMENTO;;SBES;01/11/2019;09:30;Cruzeiro;Nenhum
AVISTAMENTO;;SBES;01/11/2019;10:30;Aproximação;Nenhum
AVISTAMENTO;PRAXK;SBFL;31/10/2019;23:13;Revisão de pista;Não reportada
COLISÃO;PRAXP;SBPF;31/10/2019;10:40;Aproximação;Nenhum
AVISTAMENTO;;SBGR;31/10/2019;20:53;Revisão de pista;Nenhum
QUASE COLISÃO;1951;SBYS;31/10/2019;09:00;Aproximação;Desestabilização na aproximação
AVISTAMENTO;FAB1940;SBYS;31/10/2019;12:15;Subida;outros
QUASE COLISÃO;1951;SBYS;31/10/2019;08:40;Aproximação;Desestabilização na aproximação
COLISÃO;PRYRA;SBPA;31/10/2019;11:07;Decolagem;Nenhum
COLISÃO;PRAUE;SBBE;31/10/2019;06:29;Decolagem;Não reportada
AVISTAMENTO;PREAE;SBME;31/10/2019;06:56;Decolagem;Nenhum
AVISTAMENTO;FAB4839;SBAN;31/10/2019;14:45;Aproximação;Nenhum
