Tipo de Reporte;Matricula;Aeródromo;Data;Hora ;Fase do Voo;Efeito no voo
COLISÃO;PRGUZ;SBJP;10/01/2020;16:37;Subida;Nenhum
COLISÃO;PRMBY;SUMU;10/01/2020;01:30;Aproximação;Nenhum
COLISÃO;PRTYM;SBRB;10/01/2020;21:50;Pouso;Nenhum
COLISÃO;PTMUC;SBGR;10/01/2020;18:00;Pouso;Nenhum
AVISTAMENTO;PRAUH;SBKP;10/01/2020;09:52;Táxi;Nenhum
AVISTAMENTO;PRBTT;SBIL;10/01/2020;08:48;Aproximação;Nenhum
COLISÃO;PRAYN;SBGR;10/01/2020;14:59;Pouso;Não reportada
AVISTAMENTO;7088;SBES;10/01/2020;14:20;Cruzeiro;Nenhum
AVISTAMENTO;;SBYS;10/01/2020;09:40;Revisão de pista;Nenhum
COLISÃO;GLO1805;SBSN;09/01/2020;00:05;Pouso;Nenhum
AVISTAMENTO;TAM4554;SBBE;09/01/2020;09:55;Aproximação;Nenhum
COLISÃO;PRGOW;SBRB;09/01/2020;10:49;Pouso;Nenhum
AVISTAMENTO;AZU2745;SBBE;09/01/2020;16:10;Aproximação;Não reportada
AVISTAMENTO;AZU5004;SBKP;09/01/2020;19:29;Decolagem;Não reportada
AVISTAMENTO;;SBSP;09/01/2020;09:51;Revisão de pista;Nenhum
AVISTAMENTO;;SBSP;09/01/2020;15:50;Revisão de pista;Nenhum
COLISÃO;;SBSP;09/01/2020;09:51;Revisão de pista;Nenhum
COLISÃO;PRAYY;SBSP;09/01/2020;19:19;Pouso;Nenhum,outros
AVISTAMENTO;7069;SBES;09/01/2020;14:00;Decolagem;Nenhum
QUASE COLISÃO;5041;SBES;09/01/2020;09:00;Aproximação;outros
COLISÃO;;SBKP;09/01/2020;19:29;Revisão de pista;Nenhum
AVISTAMENTO;;SBMT;09/01/2020;12:30;Revisão de pista;Não reportada
COLISÃO;PRTYM;SBRB;09/01/2020;11:30;Pouso;Nenhum
COLISÃO;PTTME;SBNF;09/01/2020;20:10;Decolagem;Nenhum
AVISTAMENTO;;SBES;09/01/2020;15:00;Decolagem;Nenhum
AVISTAMENTO;;SBES;09/01/2020;15:25;Decolagem;Nenhum
AVISTAMENTO;;SBES;09/01/2020;10:00;Decolagem;Nenhum
AVISTAMENTO;;SBES;09/01/2020;15:20;Aproximação;Nenhum
AVISTAMENTO;;SBES;09/01/2020;14:30;Decolagem;Nenhum
AVISTAMENTO;;SBES;09/01/2020;13:20;Aproximação;Nenhum
AVISTAMENTO;;SBES;09/01/2020;12:50;Decolagem;Nenhum
AVISTAMENTO;;SBES;09/01/2020;10:00;Decolagem;Nenhum
AVISTAMENTO;;SBMI;09/01/2020;06:00;Revisão de pista;Nenhum
AVISTAMENTO;7088;SBES;09/01/2020;16:00;NBA;Nenhum
AVISTAMENTO;PRYRN;SBKP;09/01/2020;19:53;Táxi;Nenhum
AVISTAMENTO;PRXBB;SBVT;08/01/2020;19:50;Decolagem;Nenhum
COLISÃO;;SBVT;08/01/2020;07:00;Revisão de pista;Não reportada
COLISÃO;;SBRP;08/01/2020;08:06;Decolagem;Nenhum
AVISTAMENTO;PRSEC;SBME;08/01/2020;07:52;Decolagem;Não reportada
AVISTAMENTO;PRHFW;SBBH;08/01/2020;12:20;Aproximação;Nenhum
COLISÃO;PREAI;SBBP;08/01/2020;11:53;Decolagem;Nenhum
AVISTAMENTO;;SBPS;08/01/2020;22:00;Revisão de pista;outros
COLISÃO;;SBSL;08/01/2020;21:00;Pouso;Nenhum
COLISÃO;PRMHG;SBSL;08/01/2020;22:29;Pouso;Nenhum
AVISTAMENTO;;SBSP;08/01/2020;10:15;Revisão de pista;Nenhum
COLISÃO;PRANZ;SBKP;08/01/2020;19:26;Pouso;Nenhum
AVISTAMENTO;7069;SBES;08/01/2020;09:00;Subida;Nenhum
QUASE COLISÃO;5051;SBES;08/01/2020;08:30;Aproximação;outros
COLISÃO;;SBBR;08/01/2020;15:43;Revisão de pista;Não reportada
AVISTAMENTO;;SBCR;08/01/2020;06:20;Revisão de pista;Nenhum
COLISÃO;;SBKP;08/01/2020;00:00;Revisão de pista;Nenhum
AVISTAMENTO;AZU4048;SBIL;08/01/2020;12:20;Pouso;Nenhum
AVISTAMENTO;;SBMT;08/01/2020;12:42;Revisão de pista;Não reportada
AVISTAMENTO;5652;SBSM;08/01/2020;10:00;Aproximação;Nenhum
COLISÃO;PRMBY;SBRP;08/01/2020;08:06;Decolagem;Nenhum
COLISÃO;PRTYD;SBPJ;08/01/2020;17:00;Pouso;Nenhum
COLISÃO;PRGGJ;SBSN;08/01/2020;03:30;Cruzeiro;Nenhum
COLISÃO;PRGEK;SBRJ;08/01/2020;13:50;Aproximação;Nenhum
AVISTAMENTO;4867;SBAN;08/01/2020;14:30;Descida;Nenhum
AVISTAMENTO;;SBJD;07/01/2020;09:00;Aproximação;Nenhum
AVISTAMENTO;;SBPA;07/01/2020;13:19;Inspeção de trânsito/intervoo;Nenhum
AVISTAMENTO;PTVSG;SBBH;07/01/2020;14:15;Aproximação;Não reportada
COLISÃO;PRYRO;SBJP;07/01/2020;02:26;Pouso;Não reportada
COLISÃO;PRPDN;SBRP;07/01/2020;21:43;Pouso;Nenhum
QUASE COLISÃO;5041;SBES;07/01/2020;08:40;Aproximação;outros
COLISÃO;PRAUF;SBGR;07/01/2020;19:50;Pouso;Nenhum
AVISTAMENTO;;SBSP;07/01/2020;09:04;Revisão de pista;Nenhum
AVISTAMENTO;;SBSP;07/01/2020;16:29;Revisão de pista;Nenhum
AVISTAMENTO;;SBME;07/01/2020;10:00;Revisão de pista;Nenhum
COLISÃO;PRMBS;SBGR;07/01/2020;12:15;Subida;Nenhum
COLISÃO;PRAKJ;SBAE;07/01/2020;23:46;Pouso;Nenhum
COLISÃO;PRAXU;SBRF;07/01/2020;06:39;Pouso;Nenhum
COLISÃO;;SBBR;07/01/2020;08:10;Revisão de pista;Não reportada
AVISTAMENTO;7105;SBBE;07/01/2020;18:00;Táxi;Nenhum
COLISÃO;PPADV;SBBH;07/01/2020;19:27;Pouso;Nenhum
AVISTAMENTO;;SBCG;07/01/2020;19:50;Revisão de pista;Nenhum
AVISTAMENTO;PRGXE;SBJP;07/01/2020;12:50;Decolagem;Nenhum
AVISTAMENTO;;SBES;07/01/2020;14:30;Decolagem;Nenhum
AVISTAMENTO;;SBMI;07/01/2020;06:00;Revisão de pista;Nenhum
COLISÃO;PRBIZ;SBCY;07/01/2020;06:47;Decolagem;Nenhum
AVISTAMENTO;7084;SBES;06/01/2020;14:00;Subida;Nenhum
AVISTAMENTO;7063;SBES;06/01/2020;09:00;Subida;Nenhum
AVISTAMENTO;PPNNN;SBJD;06/01/2020;10:20;Aproximação;Nenhum
AVISTAMENTO;7069;SBES;06/01/2020;14:00;Decolagem;Nenhum
AVISTAMENTO;;SBJD;06/01/2020;13:42;Aproximação;Nenhum
COLISÃO;PRMBN;SBFI;06/01/2020;10:26;Decolagem;Não reportada
COLISÃO;AZU4001;SBSN;06/01/2020;17:49;Pouso;Não reportada,outros
AVISTAMENTO;PROTG;SBSN;06/01/2020;14:55;Decolagem;Não reportada
COLISÃO;PRMBT;SBUL;06/01/2020;20:01;Decolagem;Nenhum
AVISTAMENTO;;SBSP;06/01/2020;16:30;Revisão de pista;Nenhum
COLISÃO;PRTYN;SBFZ;06/01/2020;18:24;Pouso;Nenhum
AVISTAMENTO;PRYRA;SBKP;06/01/2020;08:00;Revisão de pista;Nenhum
COLISÃO;2584;SBBR;06/01/2020;23:00;Pouso;Nenhum
COLISÃO;PTGKO;SBSV;06/01/2020;10:30;Decolagem;Nenhum
COLISÃO;PRAXF;SBBE;06/01/2020;06:27;Decolagem;Nenhum
COLISÃO;PRAQQ;SBLO;06/01/2020;19:45;Aproximação;Nenhum
COLISÃO;PRYRR;SBKP;06/01/2020;20:46;Pouso;Nenhum
COLISÃO;;SBBR;06/01/2020;06:35;Revisão de pista;Não reportada
AVISTAMENTO;;SBCR;06/01/2020;17:00;Revisão de pista;Nenhum
QUASE COLISÃO;;SBSC;06/01/2020;10:00;Aproximação;Desestabilização na aproximação
COLISÃO;PRXBE;SBBR;06/01/2020;19:20;Decolagem;Nenhum
AVISTAMENTO;PRGZH;SBFZ;06/01/2020;18:44;Pouso;Nenhum
AVISTAMENTO;;SDUB;06/01/2020;15:20;Revisão de pista;Nenhum
AVISTAMENTO;7069;SBES;06/01/2020;15:00;Subida;Nenhum
AVISTAMENTO;PRYYB;SBRF;06/01/2020;05:37;Decolagem;Nenhum
AVISTAMENTO;;SBMI;06/01/2020;06:00;Revisão de pista;Nenhum
COLISÃO;PRGZG;SBPL;05/01/2020;01:52;Pouso;Nenhum
AVISTAMENTO;;SBRF;05/01/2020;06:00;Revisão de pista;Nenhum
AVISTAMENTO;PPADV;SBBH;05/01/2020;12:27;Decolagem;Não reportada
AVISTAMENTO;GLO1431;SBGO;05/01/2020;15:16;Decolagem;Nenhum
COLISÃO;;SBGO;05/01/2020;15:20;Inspeção de trânsito/intervoo;Não reportada
COLISÃO;;SBCT;05/01/2020;05:30;Revisão de pista;Nenhum
COLISÃO;PRTYI;SBFZ;05/01/2020;18:13;Pouso;Nenhum
COLISÃO;PRYRW;SBFZ;05/01/2020;18:36;Pouso;Nenhum
AVISTAMENTO;;SBSP;05/01/2020;15:40;Revisão de pista;Nenhum
COLISÃO;PRTYI;SBFZ;05/01/2020;21:10;Pouso;Nenhum
COLISÃO;PRTYI;SBFZ;05/01/2020;22:13;Decolagem;Nenhum
COLISÃO;PRAYE;SBCT;05/01/2020;08:57;Pouso;Nenhum
COLISÃO;PRAUM;SBCY;05/01/2020;17:50;Decolagem;Nenhum
COLISÃO;PRMHK;SBBR;05/01/2020;21:04;Pouso;Nenhum
COLISÃO;PRAXC;SBPA;05/01/2020;07:07;Pouso;Nenhum
AVISTAMENTO;;SBMI;05/01/2020;06:00;Revisão de pista;Nenhum
QUASE COLISÃO;2479;SBCY;05/01/2020;16:58;Decolagem;Nenhum
COLISÃO;;SBBE;05/01/2020;06:27;Revisão de pista;Nenhum
AVISTAMENTO;TAM3533;SBCT;04/01/2020;05:48;Táxi;Nenhum
AVISTAMENTO;;SBRP;04/01/2020;08:30;Revisão de pista;Nenhum
AVISTAMENTO;PTWFB;SBBW;04/01/2020;15:42;Decolagem;Nenhum
COLISÃO;PRSMK;SDIM;04/01/2020;20:38;Pouso;Nenhum
AVISTAMENTO;;SBSP;04/01/2020;15:39;Revisão de pista;Nenhum
AVISTAMENTO;PRMYV;SBCT;04/01/2020;05:47;Inspeção de trânsito/intervoo;Nenhum
COLISÃO;;SBCF;04/01/2020;08:44;Revisão de pista;Não reportada
AVISTAMENTO;;SBKP;04/01/2020;11:48;Revisão de pista;Nenhum
COLISÃO;PRGTB;SBFZ;04/01/2020;21:30;Pouso;Nenhum
COLISÃO;;SBSV;04/01/2020;08:50;Revisão de pista;Não reportada
COLISÃO;;SBSV;04/01/2020;09:54;Revisão de pista;Não reportada
COLISÃO;PRTYH;SBSV;04/01/2020;10:23;Decolagem;Pouso de precaução
COLISÃO;;SBSV;04/01/2020;15:47;Revisão de pista;Não reportada
COLISÃO;PRAXZ;SBKP;04/01/2020;14:01;Pouso;Nenhum
COLISÃO;PRSDJ;SBBR;04/01/2020;06:52;Decolagem;Nenhum
AVISTAMENTO;AZU5454;SBIL;04/01/2020;16:15;Aproximação;Nenhum
AVISTAMENTO;PRYRC;SBKP;04/01/2020;23:53;Táxi;Nenhum
AVISTAMENTO;;SBFL;04/01/2020;03:00;Revisão de pista;Não reportada
COLISÃO;TAM3534;SBSL;03/01/2020;15:34;Aproximação;Não reportada
COLISÃO;PRAXE;SBSL;03/01/2020;01:05;Pouso;Nenhum
COLISÃO;;SBPJ;03/01/2020;09:20;Revisão de pista;Nenhum
COLISÃO;;SBCG;03/01/2020;05:20;Revisão de pista;Não reportada
AVISTAMENTO;;SBSP;03/01/2020;16:20;Revisão de pista;Nenhum
COLISÃO;PRAVC;SBCF;03/01/2020;07:09;Pouso;Nenhum
AVISTAMENTO;;SBRP;03/01/2020;17:43;Inspeção de trânsito/intervoo;Nenhum
AVISTAMENTO;;SBGO;03/01/2020;17:30;Revisão de pista;Nenhum
COLISÃO;2561;SBBR;03/01/2020;19:15;Pouso;Nenhum
AVISTAMENTO;;SBSP;03/01/2020;10:14;Revisão de pista;Nenhum
COLISÃO;;SBSP;03/01/2020;10:14;Revisão de pista;Nenhum
COLISÃO;PRGGP;SBFZ;03/01/2020;00:10;Pouso;Nenhum
COLISÃO;PRGTN;SBFZ;03/01/2020;18:30;Pouso;Nenhum
COLISÃO;PRGXF;SBRJ;03/01/2020;06:21;Inspeção de trânsito/intervoo;Não reportada
COLISÃO;PRGTL;SBSV;03/01/2020;17:15;Pouso;Nenhum
COLISÃO;;SBGL;03/01/2020;12:24;Revisão de pista;Não reportada
COLISÃO;PTXPL;SBBR;03/01/2020;21:40;Aproximação;Nenhum
COLISÃO;PRAUO;SBPA;03/01/2020;09:05;Subida;Nenhum
COLISÃO;PRAQO;SBPL;03/01/2020;19:21;Aproximação;Nenhum
COLISÃO;PTXPL;SBBR;03/01/2020;21:20;Pouso;Nenhum
AVISTAMENTO;;SBBE;03/01/2020;06:58;Revisão de pista;Nenhum
COLISÃO;;SBNF;02/01/2020;01:20;Revisão de pista;Nenhum
COLISÃO;;SBCG;02/01/2020;07:55;Revisão de pista;Não reportada
COLISÃO;;SBMA;02/01/2020;12:43;Estacionamento;Não reportada
AVISTAMENTO;;SBGO;02/01/2020;21:15;Revisão de pista;Nenhum
AVISTAMENTO;;SBSP;02/01/2020;09:46;Revisão de pista;Nenhum
COLISÃO;GLO1051;SBRJ;02/01/2020;22:40;Decolagem;Nenhum
AVISTAMENTO;;SBKP;02/01/2020;23:20;Revisão de pista;Nenhum
COLISÃO;PTXPQ;SBFZ;02/01/2020;18:20;Pouso;Nenhum
COLISÃO;PRMBX;SBGL;02/01/2020;22:31;Decolagem;Nenhum
COLISÃO;PRAYE;SBFI;02/01/2020;13:20;Decolagem;Nenhum
AVISTAMENTO;PTCHW;SBIL;02/01/2020;12:19;Aproximação;Nenhum
AVISTAMENTO;;SBMI;02/01/2020;06:00;Revisão de pista;Nenhum
AVISTAMENTO;;SBBE;02/01/2020;08:19;Revisão de pista;Nenhum
AVISTAMENTO;;SBFL;02/01/2020;10:30;Revisão de pista;Nenhum
AVISTAMENTO;7069;SBES;01/01/2020;09:00;Decolagem;Nenhum
AVISTAMENTO;;SBGO;01/01/2020;21:50;Revisão de pista;Nenhum
COLISÃO;PRAYI;SBLO;01/01/2020;00:50;Pouso;Nenhum
COLISÃO;PRAUJ;SBCT;01/01/2020;09:00;Pouso;Nenhum
AVISTAMENTO;;SBSP;01/01/2020;09:43;Revisão de pista;Nenhum
COLISÃO;PRSMK;SDIM;01/01/2020;19:44;Pouso;Nenhum
COLISÃO;PRAUJ;SBCT;01/01/2020;14:40;Pouso;Nenhum
COLISÃO;PRAZE;SBCT;01/01/2020;20:05;Inspeção de trânsito/intervoo;Nenhum
QUASE COLISÃO;5051;SBES;01/01/2020;09:10;Aproximação;outros
QUASE COLISÃO;5051;SBES;01/01/2020;09:30;Aproximação;outros
QUASE COLISÃO;5051;SBRJ;01/01/2020;10:20;Aproximação;outros
QUASE COLISÃO;5051;SBRJ;01/01/2020;16:40;Aproximação;outros
QUASE COLISÃO;5051;SDAG;01/01/2020;15:05;Aproximação;outros
COLISÃO;PTXPG;SBFZ;01/01/2020;19:20;Subida;Nenhum
COLISÃO;PTMXP;SBBR;01/01/2020;15:55;Pouso;Nenhum
COLISÃO;PRMXD;SBBR;01/01/2020;19:29;Pouso;Nenhum
QUASE COLISÃO;5051;SDAG;01/01/2020;15:00;Aproximação;outros
AVISTAMENTO;PPPRC;SBIL;01/01/2020;12:23;Aproximação;Nenhum
AVISTAMENTO;PRYRD;SBFI;01/01/2020;09:21;Pouso;Nenhum
AVISTAMENTO;;SBFI;01/01/2020;10:05;Táxi;outros
COLISÃO;N206UA;SBGR;01/01/2020;09:58;Pouso;outros
