"codigo_ocorrencia"~"aeronave_matricula"~"aeronave_operador_categoria"~"aeronave_tipo_veiculo"~"aeronave_fabricante"~"aeronave_modelo"~"aeronave_tipo_icao"~"aeronave_motor_tipo"~"aeronave_motor_quantidade"~"aeronave_pmd"~"aeronave_pmd_categoria"~"aeronave_assentos"~"aeronave_ano_fabricacao"~"aeronave_pais_fabricante"~"aeronave_pais_registro"~"aeronave_registro_categoria"~"aeronave_registro_segmento"~"aeronave_voo_origem"~"aeronave_voo_destino"~"aeronave_fase_operacao"~"aeronave_fase_operacao_icao"~"aeronave_tipo_operacao"~"aeronave_nivel_dano"~"total_fatalidades"~"aeronave_dia_extracao"
"201106142171203"~"PPGXE"~"AEROCLUBE"~"AVIÃO"~"NEIVA INDUSTRIA AERONAUTICA"~"56-C"~"PAUL"~"PISTÃO"~"MONOMOTOR"~"660"~"ATÉ 2250 KG"~"2"~"1962"~"BRASIL"~"BRASIL"~"PRI"~"INSTRUÇÃO"~"SDPW"~"SDPW"~"INDETERMINADA"~"UNKNOWN"~"VOO DE INSTRUÇÃO"~"SUBSTANCIAL"~"0"~"2019-04-22"
"201205209591320"~"PTRBN"~"OPERADOR DE AERONAVE"~"AVIÃO"~"EMBRAER"~"EMB-810C"~"PA34"~"PISTÃO"~"BIMOTOR"~"2073"~"ATÉ 2250 KG"~"6"~"1980"~"BRASIL"~"BRASIL"~"TPX"~"TÁXI AÉREO"~"****"~"****"~"APROXIMAÇÃO FINAL"~"APPROACH"~"TÁXI AÉREO"~"NENHUM"~"0"~"2019-04-22"
"201012015549851"~"PTKUK"~"OPERADOR DE AERONAVE"~"AVIÃO"~"TWIN COMMANDER"~"500-B"~"AC50"~"PISTÃO"~"BIMOTOR"~"3062"~"ENTRE 2250 E 5700 KG"~"7"~"1961"~"ESTADOS UNIDOS"~"BRASIL"~"TPX"~"TÁXI AÉREO"~"****"~"****"~"CORRIDA APÓS POUSO"~"LANDING"~"TÁXI AÉREO"~"LEVE"~"0"~"2019-04-22"
"201708190325167"~"PTKUK"~"OPERADOR PARTICULAR"~"AVIÃO"~"TWIN COMMANDER"~"500-B"~"AC50"~"PISTÃO"~"BIMOTOR"~"3062"~"ENTRE 2250 E 5700 KG"~"7"~"1961"~"ESTADOS UNIDOS"~"BRASIL"~"SAE"~"ESPECIALIZADA"~"SBCP"~"SBCP"~"CRUZEIRO"~"EN ROUTE"~"OPERAÇÃO ESPECIALIZADA"~"LEVE"~"0"~"2019-04-22"
"201511054981552"~"PPGSZ"~"AEROCLUBE"~"AVIÃO"~"NEIVA INDUSTRIA AERONAUTICA"~"56-C"~"PAUL"~"PISTÃO"~"MONOMOTOR"~"660"~"ATÉ 2250 KG"~"2"~"1960"~"BRASIL"~"BRASIL"~"PRI"~"INSTRUÇÃO"~"SBBP"~"SBBP"~"DECOLAGEM"~"TAKEOFF"~"VOO DE INSTRUÇÃO"~"LEVE"~"0"~"2019-04-22"
"201102219282454"~"PPGSZ"~"AEROCLUBE"~"AVIÃO"~"NEIVA INDUSTRIA AERONAUTICA"~"56-C"~"PAUL"~"PISTÃO"~"MONOMOTOR"~"660"~"ATÉ 2250 KG"~"2"~"1960"~"BRASIL"~"BRASIL"~"PRI"~"INSTRUÇÃO"~"****"~"****"~"CORRIDA APÓS POUSO"~"LANDING"~"VOO DE INSTRUÇÃO"~"NENHUM"~"0"~"2019-04-22"
"201807201528228"~"PPGSZ"~"AEROCLUBE"~"AVIÃO"~"NEIVA INDUSTRIA AERONAUTICA"~"56-C"~"PAUL"~"PISTÃO"~"MONOMOTOR"~"660"~"ATÉ 2250 KG"~"2"~"1960"~"BRASIL"~"BRASIL"~"PRI"~"INSTRUÇÃO"~"SBBP"~"SBBP"~"ARREMETIDA NO SOLO"~"APPROACH"~"VOO DE INSTRUÇÃO"~"LEVE"~"0"~"2019-04-22"
"201803182255192"~"PPGSZ"~"AEROCLUBE"~"AVIÃO"~"NEIVA INDUSTRIA AERONAUTICA"~"56-C"~"PAUL"~"PISTÃO"~"MONOMOTOR"~"660"~"ATÉ 2250 KG"~"2"~"1960"~"BRASIL"~"BRASIL"~"PRI"~"INSTRUÇÃO"~"SBBP"~"SBBP"~"ARREMETIDA NO SOLO"~"APPROACH"~"VOO DE INSTRUÇÃO"~"LEVE"~"0"~"2019-04-22"
"201902051845159"~"PTRYO"~"OPERADOR PARTICULAR"~"AVIÃO"~"NEIVA INDUSTRIA AERONAUTICA"~"EMB-810D"~"PA34"~"PISTÃO"~"BIMOTOR"~"2155"~"ATÉ 2250 KG"~"6"~"1985"~"BRASIL"~"BRASIL"~"TPP"~"PARTICULAR"~"SWLC"~"SWLC"~"POUSO"~"LANDING"~"VOO PRIVADO"~"LEVE"~"0"~"2019-04-22"
"201012151657272"~"PTCMT"~"OPERADOR DE AERONAVE"~"AVIÃO"~"BEECH AIRCRAFT"~"95-B55"~"BE55"~"PISTÃO"~"BIMOTOR"~"2310"~"ENTRE 2250 E 5700 KG"~"6"~"1966"~"ESTADOS UNIDOS"~"BRASIL"~"TPX"~"TÁXI AÉREO"~"****"~"****"~"CORRIDA APÓS POUSO"~"LANDING"~"TÁXI AÉREO"~"SUBSTANCIAL"~"0"~"2019-04-22"
"201406159986021"~"PPEID"~"ÓRGÃO PÚBLICO"~"HELICÓPTERO"~"EUROCOPTER FRANCE"~"AS 350 BA"~"AS50"~"TURBOEIXO"~"MONOMOTOR"~"2100"~"ATÉ 2250 KG"~"6"~"1983"~"FRANÇA"~"BRASIL"~"ADE"~"ADMINISTRAÇÃO DIRETA"~"****"~"****"~"OUTRA FASE"~"UNKNOWN"~"OPERAÇÃO POLICIAL"~"LEVE"~"0"~"2019-04-22"
"200902049378216"~"PTEQI"~"OPERADOR PARTICULAR"~"AVIÃO"~"NEIVA INDUSTRIA AERONAUTICA"~"EMB-721C"~"P32R"~"PISTÃO"~"MONOMOTOR"~"1633"~"ATÉ 2250 KG"~"6"~"1979"~"BRASIL"~"BRASIL"~"TPP"~"PARTICULAR"~"SNDU"~"SBSL"~"CORRIDA APÓS POUSO"~"LANDING"~"VOO PRIVADO"~"LEVE"~"0"~"2019-04-22"
"200907229705031"~"PTKDW"~"OPERADOR PARTICULAR"~"AVIÃO"~"CESSNA AIRCRAFT"~"182P"~"C182"~"PISTÃO"~"MONOMOTOR"~"1338"~"ATÉ 2250 KG"~"4"~"1974"~"ESTADOS UNIDOS"~"BRASIL"~"TPP"~"PARTICULAR"~"SJCY"~"SIBX"~"CORRIDA APÓS POUSO"~"LANDING"~"VOO PRIVADO"~"SUBSTANCIAL"~"0"~"2019-04-22"
